order_id,sku_id,store_id,platform,order_date,payment_amount,quantity,user_id,is_coupon_used,raw_import_time
ORD20250702000725,SKU0052,STORE018,Douyin,2025-07-02,594.81,1,USER00241,1,2026-01-03 18:23:49
ORD20250610000726,SKU0069,STORE006,Taobao,2025-06-10,616.15,2,USER00277,0,2026-01-02 10:36:49
ORD20250314000727,SKU0006,STORE018,JD,2025-03-14,497.01,1,USER00181,0,2026-01-03 01:42:36
ORD20250909000728,SKU0072,STORE012,Tmall,2025-09-09,1125.14,2,USER00152,0,2026-01-01 20:26:53
ORD20251025000729,SKU0058,STORE001,PDD,2025-10-25,1130.27,2,USER00064,0,2026-01-02 21:46:05
ORD20250703000730,SKU0024,STORE013,Taobao,2025-07-03,819.96,1,USER00162,0,2026-01-01 18:45:26
ORD20250430000731,SKU0010,STORE006,PDD,2025-04-30,1182.36,2,USER00295,0,2026-01-07 10:27:36
ORD20250126000732,SKU0071,STORE017,JD,2025-01-26,594.34,2,USER00266,1,2026-01-04 07:25:04
ORD20250729000733,SKU0053,STORE009,Tmall,2025-07-29,844.47,1,USER00031,0,2026-01-08 19:37:31
ORD20250925000734,SKU0040,STORE014,PDD,2025-09-25,2726.42,3,USER00121,0,2026-01-01 02:12:01
ORD20250926000735,SKU0013,STORE013,Douyin,2025-09-26,609.84,1,USER00236,1,2026-01-02 10:59:49
ORD20251010000736,SKU0075,STORE009,Tmall,2025-10-10,842.57,1,USER00196,0,2026-01-06 23:40:58
ORD20250708000737,SKU0033,STORE015,Tmall,2025-07-08,492.59,1,USER00260,0,2026-01-01 15:45:43
ORD20250114000738,SKU0058,STORE002,JD,2025-01-14,515.03,1,USER00298,1,2026-01-07 12:07:33
ORD20250917000739,SKU0063,STORE011,Tmall,2025-09-17,2191.26,3,USER00047,0,2026-01-05 06:07:11
ORD20250103000740,SKU0080,STORE010,JD,2025-01-03,152.13,1,USER00207,0,2026-01-10 19:42:57
ORD20250125000741,SKU0053,STORE014,WeChat,2025-01-25,2545.79,3,USER00217,0,2026-01-08 10:42:11
ORD20250819000742,SKU0021,STORE014,Douyin,2025-08-19,447.30,1,USER00130,0,2026-01-10 07:45:08
ORD20250129000743,SKU0050,STORE011,WeChat,2025-01-29,2410.61,3,USER00132,0,2026-01-05 08:35:21
ORD20250605000744,SKU0008,STORE017,JD,2025-06-05,334.68,1,USER00074,1,2026-01-07 11:13:11
ORD20251210000745,SKU0033,STORE007,PDD,2025-12-10,997.03,2,USER00219,0,2026-01-08 00:49:16
ORD20250610000746,SKU0063,STORE017,Tmall,2025-06-10,743.74,1,USER00142,0,2026-01-10 01:58:08
ORD20250204000747,SKU0039,STORE014,Tmall,2025-02-04,103.93,1,USER00056,1,2026-01-10 20:50:32
ORD20250722000748,SKU0031,STORE009,PDD,2025-07-22,1108.24,4,USER00196,1,2026-01-03 11:39:52
ORD20250101000749,SKU0051,STORE017,WeChat,2025-01-01,537.38,1,USER00050,0,2026-01-05 02:47:00
ORD20250811000750,SKU0022,STORE009,JD,2025-08-11,2387.79,4,USER00210,1,2026-01-04 03:55:39
ORD20250130000751,SKU0030,STORE016,Taobao,2025-01-30,3038.00,4,USER00266,0,2026-01-07 05:05:17
ORD20250420000752,SKU0077,STORE003,JD,2025-04-20,145.32,1,USER00273,0,2026-01-08 00:44:13
ORD20251011000753,SKU0044,STORE008,PDD,2025-10-11,195.74,1,USER00021,0,2026-01-05 05:31:36
ORD20250429000754,SKU0006,STORE017,JD,2025-04-29,457.42,1,USER00194,0,2026-01-06 01:33:12
ORD20250224000755,SKU0048,STORE013,Douyin,2025-02-24,502.20,1,USER00283,1,2026-01-09 18:02:44
ORD20250106000756,SKU0021,STORE006,Tmall,2025-01-06,365.25,1,USER00091,1,2026-01-05 07:39:27
ORD20250216000757,SKU0027,STORE020,WeChat,2025-02-16,562.43,1,USER00297,0,2026-01-03 22:35:10
ORD20250617000758,SKU0075,STORE008,PDD,2025-06-17,731.03,1,USER00095,1,2026-01-02 11:15:19
ORD20250513000759,SKU0059,STORE017,JD,2025-05-13,2210.99,4,USER00218,0,2026-01-09 20:03:26
ORD20250404000760,SKU0065,STORE002,WeChat,2025-04-04,1114.04,2,USER00211,0,2026-01-07 12:04:47
ORD20250520000761,SKU0035,STORE013,PDD,2025-05-20,762.96,1,USER00195,1,2026-01-07 14:05:16
ORD20250502000762,SKU0071,STORE014,WeChat,2025-05-02,400.45,1,USER00293,0,2026-01-09 11:49:01
ORD20250901000763,SKU0063,STORE003,Tmall,2025-09-01,1388.52,2,USER00241,1,2026-01-02 20:20:24
ORD20250623000764,SKU0079,STORE005,JD,2025-06-23,31.12,1,USER00220,0,2026-01-09 10:43:34
ORD20250817000765,SKU0001,STORE007,JD,2025-08-17,169.57,1,USER00160,0,2026-01-06 20:02:34
ORD20250321000766,SKU0015,STORE012,Taobao,2025-03-21,941.52,5,USER00115,0,2026-01-02 20:10:54
ORD20250417000767,SKU0036,STORE014,Tmall,2025-04-17,1869.01,2,USER00132,0,2026-01-06 01:11:29
ORD20250413000768,SKU0065,STORE010,Taobao,2025-04-13,1705.02,3,USER00296,1,2026-01-10 05:20:54
ORD20251123000769,SKU0077,STORE005,PDD,2025-11-23,115.25,1,USER00084,1,2026-01-07 12:52:28
ORD20250604000770,SKU0062,STORE014,Tmall,2025-06-04,211.28,1,USER00038,0,2026-01-10 03:58:39
ORD20251122000771,SKU0026,STORE018,PDD,2025-11-22,155.57,1,USER00049,0,2026-01-09 17:54:43
ORD20251023000772,SKU0055,STORE019,Taobao,2025-10-23,808.78,1,USER00265,0,2026-01-08 10:10:01
ORD20251226000773,SKU0031,STORE002,Taobao,2025-12-26,731.04,2,USER00249,0,2026-01-04 07:49:11
ORD20250820000774,SKU0049,STORE019,Taobao,2025-08-20,559.51,1,USER00167,0,2026-01-05 01:24:52
ORD20250819000775,SKU0033,STORE003,Tmall,2025-08-19,1990.48,4,USER00224,0,2026-01-01 13:47:52
ORD20250116000776,SKU0070,STORE005,Tmall,2025-01-16,955.57,1,USER00239,0,2026-01-01 05:12:53
ORD20250204000777,SKU0042,STORE009,Tmall,2025-02-04,522.48,1,USER00136,0,2026-01-04 21:12:35
ORD20250711000778,SKU0072,STORE005,Taobao,2025-07-11,511.23,1,USER00191,0,2026-01-09 18:52:10
ORD20250118000779,SKU0067,STORE009,Douyin,2025-01-18,677.66,2,USER00062,1,2026-01-08 17:50:07
ORD20251117000780,SKU0008,STORE006,Douyin,2025-11-17,359.62,1,USER00261,1,2026-01-10 07:35:54
ORD20251112000781,SKU0028,STORE017,Douyin,2025-11-12,504.77,1,USER00118,1,2026-01-06 02:38:03
ORD20250814000782,SKU0012,STORE010,PDD,2025-08-14,27.69,1,USER00195,1,2026-01-06 02:58:54
ORD20251019000783,SKU0020,STORE012,Douyin,2025-10-19,126.47,1,USER00156,1,2026-01-07 12:04:50
ORD20250825000784,SKU0019,STORE006,Taobao,2025-08-25,300.87,1,USER00016,0,2026-01-03 16:23:33
ORD20250124000785,SKU0054,STORE016,WeChat,2025-01-24,685.92,1,USER00271,1,2026-01-08 18:01:38
ORD20250506000786,SKU0066,STORE016,JD,2025-05-06,615.82,1,USER00150,1,2026-01-07 01:07:31
ORD20251012000787,SKU0064,STORE011,Taobao,2025-10-12,2580.48,3,USER00039,0,2026-01-02 21:22:46
ORD20250503000788,SKU0019,STORE004,JD,2025-05-03,569.92,2,USER00157,0,2026-01-02 13:58:43
ORD20250420000789,SKU0019,STORE005,Taobao,2025-04-20,1327.26,4,USER00153,0,2026-01-05 20:59:44
ORD20251212000790,SKU0019,STORE016,PDD,2025-12-12,322.89,1,USER00046,0,2026-01-09 20:39:29
ORD20250319000791,SKU0007,STORE016,Tmall,2025-03-19,1871.35,3,USER00096,1,2026-01-09 06:49:13
ORD20251020000792,SKU0012,STORE004,JD,2025-10-20,89.80,3,USER00011,1,2026-01-05 21:30:53
ORD20250812000793,SKU0057,STORE016,Tmall,2025-08-12,680.15,1,USER00093,0,2026-01-01 05:16:09
ORD20251002000794,SKU0065,STORE005,JD,2025-10-02,931.05,2,USER00242,1,2026-01-03 08:53:07
ORD20250216000795,SKU0064,STORE016,JD,2025-02-16,1868.63,3,USER00280,1,2026-01-05 10:48:07
ORD20250509000796,SKU0019,STORE014,Taobao,2025-05-09,292.38,1,USER00159,1,2026-01-06 05:01:03
ORD20250203000797,SKU0009,STORE012,Douyin,2025-02-03,1665.74,3,USER00204,0,2026-01-10 22:34:21
ORD20250624000798,SKU0042,STORE016,Tmall,2025-06-24,965.01,2,USER00104,0,2026-01-01 02:22:34
ORD20250123000799,SKU0012,STORE011,Tmall,2025-01-23,116.24,3,USER00082,0,2026-01-05 22:30:21
ORD20250518000800,SKU0043,STORE004,Tmall,2025-05-18,756.18,2,USER00275,0,2026-01-10 03:03:05
ORD20250622000801,SKU0014,STORE013,PDD,2025-06-22,153.24,1,USER00116,0,2026-01-06 07:10:45
ORD20250713000802,SKU0051,STORE020,JD,2025-07-13,1973.61,3,USER00031,0,2026-01-03 20:02:32
ORD20251102000803,SKU0008,STORE015,JD,2025-11-02,452.42,1,USER00148,0,2026-01-09 02:12:49
ORD20251130000804,SKU0001,STORE014,WeChat,2025-11-30,527.16,4,USER00292,1,2026-01-06 01:28:36
ORD20250303000805,SKU0068,STORE006,JD,2025-03-03,430.12,2,USER00132,1,2026-01-07 21:05:11
ORD20251102000806,SKU0071,STORE007,JD,2025-11-02,301.09,1,USER00023,1,2026-01-07 22:00:33
ORD20250327000807,SKU0022,STORE017,Tmall,2025-03-27,1229.69,2,USER00024,1,2026-01-06 17:47:50
ORD20250215000808,SKU0001,STORE019,Taobao,2025-02-15,130.33,1,USER00246,1,2026-01-08 16:41:33
ORD20251018000809,SKU0068,STORE009,JD,2025-10-18,933.91,4,USER00116,0,2026-01-03 14:05:16
ORD20250828000810,SKU0051,STORE012,JD,2025-08-28,641.81,1,USER00167,0,2026-01-07 06:10:36
ORD20250605000811,SKU0067,STORE013,PDD,2025-06-05,354.70,1,USER00138,1,2026-01-07 15:27:02
ORD20250926000812,SKU0020,STORE009,JD,2025-09-26,122.14,1,USER00236,0,2026-01-03 11:38:10
ORD20250323000813,SKU0058,STORE007,JD,2025-03-23,1219.53,2,USER00066,0,2026-01-10 00:00:27
ORD20250827000814,SKU0059,STORE017,Taobao,2025-08-27,1147.68,2,USER00273,0,2026-01-07 20:00:59
ORD20251124000815,SKU0071,STORE003,Tmall,2025-11-24,398.04,1,USER00025,0,2026-01-10 22:52:54
ORD20250905000816,SKU0075,STORE020,JD,2025-09-05,2726.03,3,USER00130,0,2026-01-09 22:09:15
ORD20250806000817,SKU0015,STORE005,Taobao,2025-08-06,147.85,1,USER00028,1,2026-01-05 21:47:00
ORD20250418000818,SKU0052,STORE008,Tmall,2025-04-18,552.37,1,USER00112,1,2026-01-07 16:33:01
ORD20250123000819,SKU0026,STORE008,Taobao,2025-01-23,164.91,1,USER00051,0,2026-01-03 07:30:26
ORD20251215000820,SKU0045,STORE017,Tmall,2025-12-15,137.85,1,USER00300,1,2026-01-02 21:43:37
ORD20250727000821,SKU0076,STORE003,Tmall,2025-07-27,1708.24,3,USER00110,1,2026-01-07 13:48:43
ORD20251022000822,SKU0036,STORE016,Douyin,2025-10-22,1709.26,2,USER00229,0,2026-01-10 01:15:09
ORD20251114000823,SKU0034,STORE014,Taobao,2025-11-14,241.32,1,USER00070,1,2026-01-01 16:41:46
ORD20250901000824,SKU0068,STORE008,Taobao,2025-09-01,707.15,3,USER00253,0,2026-01-01 14:48:47
ORD20250227000825,SKU0055,STORE001,Taobao,2025-02-27,1548.63,2,USER00214,0,2026-01-09 11:38:26
ORD20250116000826,SKU0076,STORE018,Douyin,2025-01-16,617.19,1,USER00293,0,2026-01-02 07:46:01
ORD20250713000827,SKU0030,STORE010,Tmall,2025-07-13,675.72,1,USER00261,0,2026-01-07 22:15:22
ORD20251029000828,SKU0035,STORE020,Taobao,2025-10-29,1754.54,2,USER00250,0,2026-01-08 07:15:04
ORD20251116000829,SKU0038,STORE012,Tmall,2025-11-16,807.44,2,USER00300,1,2026-01-08 02:12:42
ORD20251022000830,SKU0005,STORE004,Tmall,2025-10-22,1717.15,2,USER00133,0,2026-01-01 09:19:42
ORD20250313000831,SKU0058,STORE018,Tmall,2025-03-13,1153.92,2,USER00122,0,2026-01-08 12:44:17
ORD20250505000832,SKU0017,STORE012,Taobao,2025-05-05,427.50,1,USER00192,0,2026-01-09 05:25:02
ORD20250610000833,SKU0039,STORE017,Douyin,2025-06-10,310.19,3,USER00291,1,2026-01-06 04:58:22
ORD20250307000834,SKU0050,STORE012,PDD,2025-03-07,815.77,1,USER00126,0,2026-01-01 10:29:32
ORD20250105000835,SKU0021,STORE008,Douyin,2025-01-05,465.70,1,USER00019,0,2026-01-08 06:15:52
ORD20250510000836,SKU0080,STORE008,Douyin,2025-05-10,321.99,2,USER00063,0,2026-01-04 16:49:42
ORD20250628000837,SKU0069,STORE019,Tmall,2025-06-28,627.49,2,USER00075,1,2026-01-02 15:49:41
ORD20250921000838,SKU0014,STORE019,JD,2025-09-21,170.76,1,USER00178,0,2026-01-09 18:19:14
ORD20250903000839,SKU0005,STORE016,PDD,2025-09-03,941.88,1,USER00036,0,2026-01-08 15:00:46
ORD20250421000840,SKU0067,STORE017,Douyin,2025-04-21,783.57,2,USER00267,1,2026-01-02 03:41:26
ORD20251120000841,SKU0068,STORE018,JD,2025-11-20,221.07,1,USER00226,0,2026-01-02 16:14:23
ORD20250427000842,SKU0077,STORE001,Taobao,2025-04-27,594.21,4,USER00030,1,2026-01-06 11:24:28
ORD20250328000843,SKU0028,STORE017,PDD,2025-03-28,1004.72,2,USER00202,1,2026-01-08 20:34:33
ORD20250620000844,SKU0042,STORE014,JD,2025-06-20,507.06,1,USER00131,0,2026-01-10 04:49:53
ORD20250112000845,SKU0075,STORE007,Taobao,2025-01-12,1348.26,2,USER00031,1,2026-01-10 00:51:49
ORD20250525000846,SKU0056,STORE010,JD,2025-05-25,122.07,2,USER00124,1,2026-01-07 05:42:00
ORD20250129000847,SKU0004,STORE014,Taobao,2025-01-29,1002.99,1,USER00201,0,2026-01-08 07:53:48
ORD20250611000848,SKU0033,STORE013,Tmall,2025-06-11,413.64,1,USER00219,1,2026-01-02 06:22:15
ORD20250613000849,SKU0064,STORE020,Tmall,2025-06-13,954.86,1,USER00191,0,2026-01-04 11:39:28
ORD20250113000850,SKU0026,STORE005,Tmall,2025-01-13,447.96,3,USER00028,0,2026-01-04 04:30:24
ORD20250529000851,SKU0029,STORE010,Tmall,2025-05-29,81.30,2,USER00051,0,2026-01-10 20:38:00
ORD20250327000852,SKU0044,STORE004,JD,2025-03-27,179.25,1,USER00052,0,2026-01-02 01:44:21
ORD20250903000853,SKU0072,STORE003,JD,2025-09-03,2093.09,4,USER00069,0,2026-01-06 17:51:49
ORD20251224000854,SKU0072,STORE015,WeChat,2025-12-24,1490.68,3,USER00006,0,2026-01-09 07:57:56
ORD20250209000855,SKU0026,STORE016,Tmall,2025-02-09,303.12,2,USER00118,0,2026-01-01 00:31:41
ORD20250226000856,SKU0028,STORE011,PDD,2025-02-26,1320.08,2,USER00220,0,2026-01-06 19:56:44
ORD20250331000857,SKU0042,STORE007,PDD,2025-03-31,988.10,2,USER00163,1,2026-01-02 12:20:29
ORD20250601000858,SKU0038,STORE001,JD,2025-06-01,936.46,2,USER00245,0,2026-01-05 01:01:23
ORD20250129000859,SKU0005,STORE005,Tmall,2025-01-29,715.93,1,USER00200,1,2026-01-09 08:59:08
ORD20250306000860,SKU0063,STORE017,JD,2025-03-06,849.67,1,USER00270,0,2026-01-02 10:05:30
ORD20250102000861,SKU0023,STORE003,WeChat,2025-01-02,1213.05,2,USER00253,0,2026-01-06 01:31:13
ORD20250603000862,SKU0072,STORE004,PDD,2025-06-03,563.48,1,USER00041,0,2026-01-03 16:07:54
ORD20250722000863,SKU0022,STORE018,PDD,2025-07-22,636.70,1,USER00128,1,2026-01-04 05:04:14
ORD20250501000864,SKU0027,STORE008,JD,2025-05-01,420.56,1,USER00135,1,2026-01-05 13:55:22
ORD20250520000865,SKU0033,STORE003,Taobao,2025-05-20,851.73,2,USER00177,1,2026-01-03 11:17:31
ORD20251101000866,SKU0036,STORE004,Taobao,2025-11-01,657.82,1,USER00203,1,2026-01-06 11:29:06
ORD20250114000867,SKU0034,STORE018,PDD,2025-01-14,179.62,1,USER00020,1,2026-01-08 13:43:03
ORD20250613000868,SKU0017,STORE003,Taobao,2025-06-13,379.77,1,USER00097,0,2026-01-06 20:11:07
ORD20251222000869,SKU0035,STORE019,Tmall,2025-12-22,660.61,1,USER00015,1,2026-01-02 05:03:13
ORD20250825000870,SKU0018,STORE014,Taobao,2025-08-25,853.50,1,USER00123,0,2026-01-10 13:29:11
ORD20250916000871,SKU0024,STORE017,Taobao,2025-09-16,1463.51,2,USER00146,0,2026-01-08 12:15:59
ORD20251123000872,SKU0064,STORE005,Douyin,2025-11-23,1589.53,2,USER00151,0,2026-01-07 04:58:34
ORD20250814000873,SKU0044,STORE006,JD,2025-08-14,381.25,2,USER00242,1,2026-01-01 23:33:56
ORD20250320000874,SKU0059,STORE020,Tmall,2025-03-20,807.61,2,USER00067,1,2026-01-08 00:47:26
ORD20250319000875,SKU0052,STORE014,Tmall,2025-03-19,2413.39,4,USER00124,0,2026-01-01 13:55:22
ORD20250618000876,SKU0012,STORE008,Taobao,2025-06-18,29.66,1,USER00086,1,2026-01-01 11:14:38
ORD20250422000877,SKU0064,STORE018,JD,2025-04-22,715.99,1,USER00237,1,2026-01-05 08:34:20
ORD20251213000878,SKU0031,STORE013,JD,2025-12-13,1119.39,3,USER00232,0,2026-01-02 12:09:58
ORD20250816000879,SKU0078,STORE001,Taobao,2025-08-16,1160.90,2,USER00109,1,2026-01-04 02:57:42
ORD20250918000880,SKU0077,STORE002,JD,2025-09-18,148.56,1,USER00150,0,2026-01-01 08:33:17
ORD20250201000881,SKU0033,STORE013,Taobao,2025-02-01,397.22,1,USER00090,1,2026-01-01 01:51:28
ORD20250920000882,SKU0058,STORE001,JD,2025-09-20,532.86,1,USER00263,0,2026-01-09 20:28:11
ORD20250107000883,SKU0021,STORE019,JD,2025-01-07,907.69,2,USER00163,0,2026-01-01 00:40:55
ORD20250731000884,SKU0051,STORE002,Taobao,2025-07-31,1112.28,2,USER00193,0,2026-01-09 16:31:04
ORD20250705000885,SKU0073,STORE019,Taobao,2025-07-05,1101.71,2,USER00235,0,2026-01-05 09:03:56
ORD20250627000886,SKU0069,STORE018,JD,2025-06-27,1491.82,5,USER00290,1,2026-01-09 18:25:51
ORD20250123000887,SKU0035,STORE007,WeChat,2025-01-23,723.30,1,USER00211,0,2026-01-10 20:39:24
ORD20250627000888,SKU0080,STORE017,PDD,2025-06-27,145.55,1,USER00107,1,2026-01-09 12:43:16
ORD20251022000889,SKU0079,STORE004,JD,2025-10-22,51.73,2,USER00246,1,2026-01-05 15:26:59
ORD20250122000890,SKU0042,STORE010,WeChat,2025-01-22,1647.68,3,USER00106,0,2026-01-10 09:05:08
ORD20251212000891,SKU0037,STORE005,Taobao,2025-12-12,1061.49,2,USER00224,0,2026-01-01 14:05:10
ORD20250615000892,SKU0049,STORE004,Taobao,2025-06-15,1459.49,3,USER00232,0,2026-01-08 00:09:55
ORD20250621000893,SKU0034,STORE007,WeChat,2025-06-21,491.36,2,USER00078,0,2026-01-01 10:24:57
ORD20251024000894,SKU0026,STORE001,Taobao,2025-10-24,279.86,2,USER00120,1,2026-01-08 16:23:39
ORD20251028000895,SKU0047,STORE017,Taobao,2025-10-28,825.95,2,USER00189,0,2026-01-08 00:55:38
ORD20250409000896,SKU0061,STORE018,PDD,2025-04-09,155.38,3,USER00205,1,2026-01-05 23:51:21
ORD20250827000897,SKU0064,STORE013,Taobao,2025-08-27,2159.82,3,USER00075,1,2026-01-05 02:18:14
ORD20250316000898,SKU0029,STORE013,Douyin,2025-03-16,35.90,1,USER00008,0,2026-01-06 10:30:19
ORD20251018000899,SKU0063,STORE013,Tmall,2025-10-18,804.80,1,USER00221,0,2026-01-09 09:37:20
ORD20250707000900,SKU0030,STORE005,Taobao,2025-07-07,686.20,1,USER00154,1,2026-01-08 23:06:52
ORD20251011000901,SKU0012,STORE007,JD,2025-10-11,119.77,4,USER00072,1,2026-01-02 02:15:50
ORD20251219000902,SKU0016,STORE013,Tmall,2025-12-19,36.31,1,USER00281,0,2026-01-08 18:23:58
ORD20250424000903,SKU0023,STORE020,JD,2025-04-24,2642.95,4,USER00176,0,2026-01-10 20:15:16
ORD20251027000904,SKU0002,STORE013,JD,2025-10-27,117.64,1,USER00142,0,2026-01-09 12:11:09
ORD20251212000905,SKU0047,STORE019,JD,2025-12-12,390.34,1,USER00218,1,2026-01-10 20:07:37
ORD20250307000906,SKU0022,STORE006,Douyin,2025-03-07,727.53,1,USER00060,0,2026-01-07 13:29:17
ORD20251105000907,SKU0031,STORE014,JD,2025-11-05,249.06,1,USER00269,1,2026-01-09 07:43:04
ORD20250420000908,SKU0080,STORE004,Taobao,2025-04-20,157.12,1,USER00128,0,2026-01-02 10:46:58
ORD20250819000909,SKU0037,STORE004,PDD,2025-08-19,1080.43,3,USER00016,1,2026-01-10 17:34:01
ORD20251116000910,SKU0002,STORE020,Taobao,2025-11-16,80.15,1,USER00144,1,2026-01-02 04:38:43
ORD20251113000911,SKU0061,STORE017,Taobao,2025-11-13,76.51,1,USER00265,0,2026-01-03 09:44:17
ORD20250221000912,SKU0001,STORE020,JD,2025-02-21,304.06,2,USER00027,1,2026-01-03 21:12:12
ORD20250430000913,SKU0039,STORE010,Tmall,2025-04-30,394.91,3,USER00269,0,2026-01-10 19:48:12
ORD20250629000914,SKU0052,STORE010,JD,2025-06-29,591.98,1,USER00150,1,2026-01-04 04:34:41
ORD20250627000915,SKU0028,STORE016,JD,2025-06-27,1780.08,3,USER00300,1,2026-01-05 00:35:40
ORD20251101000916,SKU0054,STORE019,WeChat,2025-11-01,892.82,1,USER00276,0,2026-01-05 01:05:15
ORD20250519000917,SKU0066,STORE007,Tmall,2025-05-19,784.81,1,USER00057,0,2026-01-01 22:30:42
ORD20250209000918,SKU0052,STORE008,Taobao,2025-02-09,594.51,1,USER00268,0,2026-01-09 03:20:08
ORD20250728000919,SKU0047,STORE002,Douyin,2025-07-28,396.05,1,USER00251,0,2026-01-08 13:41:31
ORD20251010000920,SKU0006,STORE018,Tmall,2025-10-10,1068.03,2,USER00132,0,2026-01-07 00:30:07
ORD20251212000921,SKU0003,STORE015,JD,2025-12-12,1980.13,2,USER00171,0,2026-01-09 09:18:34
ORD20251126000922,SKU0031,STORE019,Douyin,2025-11-26,316.72,1,USER00164,0,2026-01-03 07:52:44
ORD20250504000923,SKU0001,STORE005,JD,2025-05-04,530.67,3,USER00028,0,2026-01-10 01:07:19
ORD20250331000924,SKU0065,STORE006,JD,2025-03-31,1032.35,2,USER00006,0,2026-01-03 00:43:25
ORD20250430000925,SKU0015,STORE013,Douyin,2025-04-30,702.67,4,USER00094,0,2026-01-06 08:18:11
ORD20250628000926,SKU0036,STORE003,Taobao,2025-06-28,1732.73,2,USER00020,0,2026-01-08 06:51:23
ORD20250509000927,SKU0007,STORE006,Taobao,2025-05-09,1433.42,3,USER00026,1,2026-01-01 18:45:13
ORD20250118000928,SKU0008,STORE003,JD,2025-01-18,437.38,1,USER00125,0,2026-01-06 01:39:28
ORD20250220000929,SKU0059,STORE008,JD,2025-02-20,1380.95,3,USER00073,1,2026-01-04 00:36:26
ORD20250514000930,SKU0074,STORE011,WeChat,2025-05-14,877.39,3,USER00281,0,2026-01-09 23:12:35
ORD20250327000931,SKU0076,STORE015,PDD,2025-03-27,570.66,1,USER00056,0,2026-01-02 23:29:34
ORD20250526000932,SKU0016,STORE010,Douyin,2025-05-26,32.12,1,USER00159,1,2026-01-05 21:15:11
ORD20250120000933,SKU0017,STORE011,Douyin,2025-01-20,422.53,1,USER00067,0,2026-01-08 02:01:01
ORD20250726000934,SKU0027,STORE007,JD,2025-07-26,404.64,1,USER00090,1,2026-01-03 06:00:04
ORD20250905000935,SKU0035,STORE004,Taobao,2025-09-05,792.10,1,USER00166,0,2026-01-02 12:12:13
ORD20251125000936,SKU0051,STORE012,JD,2025-11-25,599.02,1,USER00074,0,2026-01-05 07:51:17
ORD20251204000937,SKU0010,STORE010,Tmall,2025-12-04,563.71,1,USER00241,0,2026-01-04 06:26:04
ORD20250803000938,SKU0079,STORE019,WeChat,2025-08-03,42.54,2,USER00060,1,2026-01-05 05:22:24
ORD20250919000939,SKU0046,STORE008,Douyin,2025-09-19,434.53,1,USER00078,1,2026-01-01 19:23:22
ORD20251216000940,SKU0066,STORE010,WeChat,2025-12-16,816.97,1,USER00069,0,2026-01-08 06:54:11
ORD20250106000941,SKU0034,STORE009,Taobao,2025-01-06,392.90,2,USER00278,1,2026-01-04 03:24:44
ORD20251025000942,SKU0004,STORE020,Taobao,2025-10-25,3975.82,4,USER00257,0,2026-01-08 19:39:20
ORD20250419000943,SKU0030,STORE009,JD,2025-04-19,805.20,1,USER00215,0,2026-01-04 12:26:07
ORD20250330000944,SKU0078,STORE020,Douyin,2025-03-30,737.50,1,USER00008,0,2026-01-04 04:40:11
ORD20250804000945,SKU0045,STORE009,WeChat,2025-08-04,378.67,2,USER00223,0,2026-01-02 23:13:44
ORD20250406000946,SKU0028,STORE020,Douyin,2025-04-06,642.42,1,USER00237,0,2026-01-06 22:17:03
ORD20250518000947,SKU0056,STORE018,JD,2025-05-18,48.77,1,USER00167,1,2026-01-07 20:06:34
ORD20250511000948,SKU0007,STORE014,Douyin,2025-05-11,638.56,1,USER00075,0,2026-01-06 02:36:57
ORD20251205000949,SKU0047,STORE010,JD,2025-12-05,355.41,1,USER00080,1,2026-01-10 19:27:43
ORD20250518000950,SKU0006,STORE007,Tmall,2025-05-18,503.28,1,USER00122,0,2026-01-03 23:24:25
ORD20250622000951,SKU0029,STORE011,Tmall,2025-06-22,37.32,1,USER00127,0,2026-01-05 03:19:35
ORD20251015000952,SKU0067,STORE012,Tmall,2025-10-15,345.33,1,USER00167,1,2026-01-09 15:28:51
ORD20250206000953,SKU0018,STORE013,Douyin,2025-02-06,2542.76,3,USER00049,0,2026-01-05 08:15:00
ORD20250430000954,SKU0020,STORE001,Taobao,2025-04-30,437.01,4,USER00161,1,2026-01-10 18:00:59
ORD20250531000955,SKU0073,STORE010,JD,2025-05-31,481.23,1,USER00089,0,2026-01-06 06:49:27
ORD20251008000956,SKU0060,STORE007,Douyin,2025-10-08,261.10,2,USER00242,0,2026-01-07 07:32:37
ORD20250723000957,SKU0077,STORE017,JD,2025-07-23,135.16,1,USER00156,0,2026-01-01 05:39:22
ORD20251228000958,SKU0050,STORE019,JD,2025-12-28,879.19,1,USER00116,0,2026-01-08 01:41:26
ORD20250822000959,SKU0035,STORE009,Douyin,2025-08-22,887.52,1,USER00257,0,2026-01-10 17:25:36
ORD20250608000960,SKU0010,STORE004,PDD,2025-06-08,1223.29,2,USER00007,1,2026-01-08 19:23:19
ORD20250826000961,SKU0054,STORE005,Taobao,2025-08-26,729.33,1,USER00254,1,2026-01-04 17:40:08
ORD20250514000962,SKU0031,STORE016,Taobao,2025-05-14,307.78,1,USER00081,0,2026-01-06 02:28:52
ORD20250624000963,SKU0079,STORE016,JD,2025-06-24,88.94,3,USER00099,0,2026-01-09 05:50:57
ORD20251208000964,SKU0064,STORE003,JD,2025-12-08,1479.62,2,USER00087,1,2026-01-10 18:25:14
ORD20250522000965,SKU0053,STORE019,Douyin,2025-05-22,3095.65,4,USER00030,0,2026-01-10 19:48:50
ORD20250116000966,SKU0029,STORE016,WeChat,2025-01-16,32.23,1,USER00096,1,2026-01-02 02:37:25
